name	country	lat	lon	timezone
Villa Dolores	AR	-31.94504	-65.19025	America/Argentina/Cordoba
Villa del Rosario	AR	-31.55416	-63.53562	America/Argentina/Cordoba
Villa Constitución	AR	-33.22795	-60.32994	America/Argentina/Cordoba
Villa Carlos Paz	AR	-31.4183	-64.49008	America/Argentina/Cordoba
Villa Ángela	AR	-27.57679	-60.71114	America/Argentina/Cordoba
Villa Allende	AR	-31.29368	-64.2977	America/Argentina/Cordoba
Viedma	AR	-40.81519	-63.0004	America/Argentina/Salta
Victoria	AR	-32.61841	-60.15478	America/Argentina/Cordoba
Vera	AR	-29.45986	-60.21315	America/Argentina/Cordoba
Venado Tuerto	AR	-33.74585	-61.96711	America/Argentina/Cordoba
Veinticinco de Mayo	AR	-35.43247	-60.17156	America/Argentina/Buenos_Aires
Ushuaia	AR	-54.81084	-68.31591	America/Argentina/Ushuaia
Unquillo	AR	-31.23717	-64.31176	America/Argentina/Cordoba
Tupungato	AR	-33.36926	-69.14781	America/Argentina/Mendoza
Tunuyán	AR	-33.58125	-69.01537	America/Argentina/Mendoza
Tres Isletas	AR	-26.34067	-60.43207	America/Argentina/Cordoba
Tres Arroyos	AR	-38.37694	-60.27563	America/Argentina/Buenos_Aires
Trenque Lauquen	AR	-35.97334	-62.73275	America/Argentina/Buenos_Aires
Trelew	AR	-43.24895	-65.30505	America/Argentina/Catamarca
Tostado	AR	-29.23269	-61.76869	America/Argentina/Cordoba
Toay	AR	-36.6739	-64.37979	America/Argentina/Salta
Termas de Río Hondo	AR	-27.49362	-64.85972	America/Argentina/Cordoba
Tartagal	AR	-22.51682	-63.8056	America/Argentina/Salta
Tafí Viejo	AR	-26.7333	-65.26146	America/Argentina/Tucuman
Sunchales	AR	-30.94478	-61.5597	America/Argentina/Cordoba
Santo Tomé	AR	-31.66274	-60.7653	America/Argentina/Cordoba
Santiago del Estero	AR	-27.80047	-64.26285	America/Argentina/Cordoba
Santa Rosa	AR	-36.61617	-64.28991	America/Argentina/Salta
Santa Rosa	AR	-23.39432	-64.42509	America/Argentina/Salta
Santa María	AR	-26.69456	-66.04805	America/Argentina/Catamarca
Santa Lucía	AR	-31.54055	-68.49794	America/Argentina/San_Juan
Santa Fe	AR	-31.64881	-60.70868	America/Argentina/Cordoba
San Salvador de Jujuy	AR	-24.1928	-65.29342	America/Argentina/Jujuy
San Ramón de la Nueva Orán	AR	-23.13705	-64.32426	America/Argentina/Salta
San Rafael	AR	-34.61531	-68.33238	America/Argentina/Mendoza
San Pedro de Jujuy	AR	-24.23127	-64.86614	America/Argentina/Jujuy
San Nicolás de los Arroyos	AR	-33.33425	-60.2108	America/Argentina/Buenos_Aires
San Miguel de Tucumán	AR	-26.81601	-65.21051	America/Argentina/Tucuman
San Martín de los Andes	AR	-40.15789	-71.35337	America/Argentina/Salta
San Martín	AR	-33.08338	-68.47312	America/Argentina/Mendoza
Villa General San Martín	AR	-31.43963	-68.5205	America/Argentina/San_Juan
San Luis	AR	-33.2914	-66.32467	America/Argentina/San_Luis
San Lorenzo	AR	-24.73623	-65.48727	America/Argentina/Salta
San Justo	AR	-30.78991	-60.59276	America/Argentina/Cordoba
San Juan	AR	-31.53726	-68.52568	America/Argentina/San_Juan
San Jorge	AR	-31.89706	-61.85993	America/Argentina/Cordoba
San Isidro	AR	-28.45775	-65.72498	America/Argentina/Catamarca
San Francisco	AR	-31.42497	-62.08404	America/Argentina/Cordoba
Catamarca	AR	-28.46957	-65.78524	America/Argentina/Catamarca
San Carlos de Bolívar	AR	-36.23071	-61.1157	America/Argentina/Buenos_Aires
San Antonio Oeste	AR	-40.73193	-64.94769	America/Argentina/Salta
Salto	AR	-34.29175	-60.2545	America/Argentina/Buenos_Aires
Salta	AR	-24.80645	-65.41999	America/Argentina/Salta
Rufino	AR	-34.26237	-62.71128	America/Argentina/Cordoba
Rosario de Lerma	AR	-24.98583	-65.5784	America/Argentina/Salta
Rosario de la Frontera	AR	-25.79856	-64.97386	America/Argentina/Salta
Rosario	AR	-32.94682	-60.63932	America/Argentina/Cordoba
Rojas	AR	-34.19774	-60.7337	America/Argentina/Buenos_Aires
Rodeo del Medio	AR	-32.99487	-68.68597	America/Argentina/Mendoza
Rivadavia	AR	-33.19097	-68.4622	America/Argentina/Mendoza
Río Tercero	AR	-32.17675	-64.11295	America/Argentina/Cordoba
Río Segundo	AR	-31.6501	-63.91165	America/Argentina/Cordoba
Río Grande	AR	-53.78773	-67.70975	America/Argentina/Ushuaia
Río Gallegos	AR	-51.6253	-69.25229	America/Argentina/Rio_Gallegos
Río Cuarto	AR	-33.13044	-64.35272	America/Argentina/Cordoba
Río Colorado	AR	-38.99081	-64.09574	America/Argentina/Salta
Río Ceballos	AR	-31.1697	-64.3175	America/Argentina/Cordoba
Rawson	AR	-43.30031	-65.10564	America/Argentina/Catamarca
Ramallo	AR	-33.48508	-60.00629	America/Argentina/Buenos_Aires
Rafaela	AR	-31.25285	-61.49078	America/Argentina/Cordoba
Quitilipi	AR	-26.8708	-60.21537	America/Argentina/Cordoba
Punta Alta	AR	-38.8805	-62.07503	America/Argentina/Buenos_Aires
Puerto Madryn	AR	-42.76848	-65.03827	America/Argentina/Catamarca
Puerto Deseado	AR	-47.75131	-65.89674	America/Argentina/Rio_Gallegos
Profesor Salvador Mazza	AR	-22.04897	-63.69075	America/Argentina/Salta
Presidencia Roque Sáenz Peña	AR	-26.79095	-60.44132	America/Argentina/Cordoba
Pocito	AR	-31.68333	-68.58333	America/Argentina/San_Juan
Plottier	AR	-38.96667	-68.23333	America/Argentina/Salta
Pilar	AR	-31.68129	-63.8824	America/Argentina/Cordoba
Pigüé	AR	-37.60255	-62.40836	America/Argentina/Buenos_Aires
Pico Truncado	AR	-46.79942	-67.95785	America/Argentina/Rio_Gallegos
Pichanal	AR	-23.31644	-64.21826	America/Argentina/Salta
Pergamino	AR	-33.89101	-60.57462	America/Argentina/Buenos_Aires
Pérez	AR	-32.99835	-60.76791	America/Argentina/Cordoba
Perdriel	AR	-33.0749	-68.8884	America/Argentina/Mendoza
Pehuajó	AR	-35.81081	-61.89897	America/Argentina/Buenos_Aires
Paraná	AR	-31.73271	-60.52897	America/Argentina/Cordoba
Palpalá	AR	-24.25798	-65.21358	America/Argentina/Jujuy
Olavarría	AR	-36.89384	-60.32319	America/Argentina/Buenos_Aires
Nueve de Julio	AR	-35.44394	-60.88463	America/Argentina/Buenos_Aires
Neuquén	AR	-38.95078	-68.0592	America/Argentina/Salta
Morteros	AR	-30.71066	-62.00714	America/Argentina/Cordoba
Monteros	AR	-27.16825	-65.49892	America/Argentina/Tucuman
San José de Metán	AR	-25.49711	-64.97106	America/Argentina/Salta
Mendoza	AR	-32.88946	-68.84582	America/Argentina/Mendoza
Marcos Juárez	AR	-32.6978	-62.10672	America/Argentina/Cordoba
Malargüe	AR	-35.47791	-69.58521	America/Argentina/Mendoza
Machagai	AR	-26.92617	-60.04852	America/Argentina/Cordoba
Lincoln	AR	-34.86819	-61.52929	America/Argentina/Buenos_Aires
Libertador General San Martín	AR	-23.81305	-64.79353	America/Argentina/Jujuy
Las Varillas	AR	-31.8704	-62.71968	America/Argentina/Cordoba
Las Heras	AR	-46.54131	-68.93227	America/Argentina/Rio_Gallegos
Las Breñas	AR	-27.08819	-61.08217	America/Argentina/Cordoba
La Rioja	AR	-29.41328	-66.85637	America/Argentina/La_Rioja
La Falda	AR	-31.09321	-64.48448	America/Argentina/Cordoba
La Calera	AR	-31.34582	-64.33849	America/Argentina/Cordoba
Laboulaye	AR	-34.12688	-63.39083	America/Argentina/Cordoba
Junín	AR	-34.59391	-60.94644	America/Argentina/Buenos_Aires
Joaquín V. González	AR	-25.11364	-64.12628	America/Argentina/Salta
Jesús María	AR	-30.98153	-64.09424	America/Argentina/Cordoba
Granadero Baigorria	AR	-32.85683	-60.71754	America/Argentina/Cordoba
Gobernador Gálvez	AR	-33.03016	-60.64045	America/Argentina/Cordoba
General Villegas	AR	-35.03264	-63.01484	America/Argentina/Buenos_Aires
Los Toldos	AR	-34.99997	-61.03874	America/Argentina/Buenos_Aires
General Roca	AR	-39.03333	-67.58333	America/Argentina/Salta
General Pinedo	AR	-27.32534	-61.28101	America/Argentina/Cordoba
General Pico	AR	-35.6593	-63.75787	America/Argentina/Salta
General Güemes	AR	-24.67445	-65.0466	America/Argentina/Salta
General Mosconi	AR	-22.59617	-63.811	America/Argentina/Salta
General Alvear	AR	-34.97747	-67.69618	America/Argentina/Mendoza
General Acha	AR	-37.37821	-64.60422	America/Argentina/Salta
Gálvez	AR	-32.02957	-61.22097	America/Argentina/Cordoba
Firmat	AR	-33.45937	-61.4832	America/Argentina/Cordoba
Famaillá	AR	-27.05452	-65.40189	America/Argentina/Tucuman
Esquel	AR	-42.91147	-71.31947	America/Argentina/Catamarca
Esperanza	AR	-31.44957	-60.93153	America/Argentina/Cordoba
Embarcación	AR	-23.21003	-64.09965	America/Argentina/Salta
Embalse	AR	-32.20681	-64.40064	America/Argentina/Cordoba
El Calafate	AR	-50.34075	-72.27682	America/Argentina/Rio_Gallegos
El Bolsón	AR	-41.96051	-71.53336	America/Argentina/Salta
Diamante	AR	-32.0671	-60.64267	America/Argentina/Cordoba
Deán Funes	AR	-30.42498	-64.35274	America/Argentina/Cordoba
Cutral-Có	AR	-38.93424	-69.23052	America/Argentina/Salta
Cruz del Eje	AR	-30.72644	-64.80387	America/Argentina/Cordoba
Crespo	AR	-32.03077	-60.30619	America/Argentina/Cordoba
Cosquín	AR	-31.24525	-64.46574	America/Argentina/Cordoba
Coronel Suárez	AR	-37.45859	-61.93294	America/Argentina/Buenos_Aires
Coronel Pringles	AR	-37.98567	-61.3504	America/Argentina/Buenos_Aires
Coronda	AR	-31.97365	-60.91935	America/Argentina/Cordoba
Córdoba	AR	-31.40648	-64.18853	America/Argentina/Cordoba
Comodoro Rivadavia	AR	-45.86256	-67.494	America/Argentina/Catamarca
Colonia Caroya	AR	-31.02202	-64.06172	America/Argentina/Cordoba
Colón	AR	-33.89713	-61.09942	America/Argentina/Buenos_Aires
Cipolletti	AR	-38.93392	-67.99032	America/Argentina/Salta
Cinco Saltos	AR	-38.82225	-68.06293	America/Argentina/Salta
Chivilcoy	AR	-34.8969	-60.01909	America/Argentina/Buenos_Aires
Chimbas	AR	-31.49313	-68.53263	America/Argentina/San_Juan
Chilecito	AR	-29.16163	-67.49934	America/Argentina/La_Rioja
Charata	AR	-27.21787	-61.18738	America/Argentina/Cordoba
Chacabuco	AR	-34.64203	-60.47124	America/Argentina/Buenos_Aires
San José de los Cerrillos	AR	-24.89715	-65.48445	America/Argentina/Salta
Centenario	AR	-38.82955	-68.1318	America/Argentina/Salta
Caucete	AR	-31.6515	-68.28216	America/Argentina/San_Juan
Catriel	AR	-37.87552	-67.79451	America/Argentina/Salta
Juan José Castelli	AR	-25.9466	-60.62008	America/Argentina/Cordoba
Casilda	AR	-33.04459	-61.16423	America/Argentina/Cordoba
Carmen de Patagones	AR	-40.80255	-62.98349	America/Argentina/Buenos_Aires
Carlos Casares	AR	-35.62247	-61.3655	America/Argentina/Buenos_Aires
Carcarañá	AR	-32.85704	-61.15114	America/Argentina/Cordoba
Capitán Bermúdez	AR	-32.82262	-60.71852	America/Argentina/Cordoba
Cañada de Gómez	AR	-32.82033	-61.39513	America/Argentina/Cordoba
Caleta Olivia	AR	-46.44785	-67.52274	America/Argentina/Rio_Gallegos
Cafayate	AR	-26.07286	-65.97766	America/Argentina/Salta
Bragado	AR	-35.11557	-60.48965	America/Argentina/Buenos_Aires
Bell Ville	AR	-32.63021	-62.68883	America/Argentina/Cordoba
Bella Vista	AR	-27.03424	-65.30196	America/Argentina/Tucuman
Belén	AR	-27.64953	-67.02632	America/Argentina/Catamarca
Bahía Blanca	AR	-38.7176	-62.26545	America/Argentina/Buenos_Aires
Arroyo Seco	AR	-33.15365	-60.51168	America/Argentina/Cordoba
Arroyito	AR	-31.41917	-63.05084	America/Argentina/Cordoba
Arrecifes	AR	-34.06306	-60.10261	America/Argentina/Buenos_Aires
Añatuya	AR	-28.4602	-62.83354	America/Argentina/Cordoba
Alta Gracia	AR	-31.64978	-64.42972	America/Argentina/Cordoba
Allen	AR	-38.97736	-67.82714	America/Argentina/Salta
Alderetes	AR	-26.81787	-65.14202	America/Argentina/Tucuman
Albardón	AR	-31.43722	-68.52556	America/Argentina/San_Juan
Aimogasta	AR	-28.56003	-66.80737	America/Argentina/La_Rioja
Aguilares	AR	-27.4315	-65.61465	America/Argentina/Tucuman
Balvanera	AR	-34.61032	-58.39766	America/Argentina/Buenos_Aires
Villa Santa Rita	AR	-34.61082	-58.481	America/Argentina/Buenos_Aires
Villa Mercedes	AR	-33.67571	-65.45783	America/Argentina/San_Luis
Avellaneda	AR	-34.66018	-58.36744	America/Argentina/Buenos_Aires
San Miguel	AR	-34.54335	-58.71229	America/Argentina/Buenos_Aires
San Carlos de Bariloche	AR	-41.14557	-71.30822	America/Argentina/Salta
Moreno	AR	-34.63401	-58.79138	America/Argentina/Buenos_Aires
Adrogué	AR	-34.80041	-58.38384	America/Argentina/Buenos_Aires
La Unión	AR	-34.87558	-58.54192	America/Argentina/Buenos_Aires
Ingeniero Pablo Nogués	AR	-34.47775	-58.70652	America/Argentina/Buenos_Aires
Villa Sarmiento	AR	-34.63364	-58.57047	America/Argentina/Buenos_Aires
San Vicente	AR	-26.99627	-54.47697	America/Argentina/Cordoba
José C. Paz	AR	-34.51541	-58.76813	America/Argentina/Buenos_Aires
Rawson	AR	-31.58189	-68.54211	America/Argentina/San_Juan
Pago Pago	AS	-14.27806	-170.7025	Pacific/Pago_Pago
Döbling	AT	48.25	16.33333	Europe/Vienna
Wolfsberg	AT	46.84056	14.84417	Europe/Vienna
Wilten	AT	47.25829	11.38808	Europe/Vienna
Wiener Neustadt	AT	47.80485	16.23196	Europe/Vienna
Vienna	AT	48.20849	16.37208	Europe/Vienna
Wetzelsdorf	AT	47.05293	15.39923	Europe/Vienna
Wels	AT	48.16667	14.03333	Europe/Vienna
Villach	AT	46.61028	13.85583	Europe/Vienna
Traun	AT	48.22086	14.23833	Europe/Vienna
Telfs	AT	47.30707	11.06817	Europe/Vienna
Straßgang	AT	47.03333	15.4	Europe/Vienna
Stockerau	AT	48.38333	16.21667	Europe/Vienna
Steyr	AT	48.04274	14.42127	Europe/Vienna
Simmering	AT	48.18333	16.43333	Europe/Vienna
Sankt Pölten	AT	48.20762	15.63725	Europe/Vienna
Sankt Peter	AT	47.05	15.46667	Europe/Vienna
Sankt Peter	AT	46.62978	14.34016	Europe/Vienna
Sankt Martin	AT	46.61667	14.28333	Europe/Vienna
Salzburg	AT	47.79941	13.04399	Europe/Vienna
Saalfelden am Steinernen Meer	AT	47.42681	12.848	Europe/Vienna
Pradl	AT	47.26539	11.4152	Europe/Vienna
Perchtoldsdorf	AT	48.11935	16.26607	Europe/Vienna
Ottakring	AT	48.21667	16.3	Europe/Vienna
Mödling	AT	48.08605	16.28921	Europe/Vienna
Meidling	AT	48.16667	16.33333	Europe/Vienna
Lustenau	AT	47.42642	9.65851	Europe/Vienna
Linz	AT	48.30639	14.28611	Europe/Vienna
Klosterneuburg	AT	48.30521	16.32522	Europe/Vienna
Klagenfurt am Wörthersee	AT	46.62472	14.30528	Europe/Vienna
Innsbruck	AT	47.26266	11.39454	Europe/Vienna
Innere Stadt	AT	48.20906	16.37135	Europe/Vienna
Penzing	AT	48.2	16.26667	Europe/Vienna
Hötting	AT	47.26815	11.36868	Europe/Vienna
Hohenems	AT	47.36121	9.68694	Europe/Vienna
Hietzing	AT	48.18623	16.2965	Europe/Vienna
Hernals	AT	48.22544	16.30871	Europe/Vienna
Graz	AT	47.06733	15.44197	Europe/Vienna
Fünfhaus	AT	48.19596	16.3183	Europe/Vienna
Floridsdorf	AT	48.25	16.4	Europe/Vienna
Feldkirch	AT	47.23645	9.59734	Europe/Vienna
Essling	AT	48.21289	16.52442	Europe/Vienna
Eisenzicken	AT	47.27603	16.25908	Europe/Vienna
Eggenberg	AT	47.07	15.39871	Europe/Vienna
Dornbirn	AT	47.41427	9.74195	Europe/Vienna
Bregenz	AT	47.50311	9.7471	Europe/Vienna
Bludenz	AT	47.15476	9.82255	Europe/Vienna
Baden	AT	48.00543	16.23264	Europe/Vienna
Aspern	AT	48.21806	16.48306	Europe/Vienna
Ansfelden	AT	48.20969	14.29004	Europe/Vienna
Amstetten	AT	48.1229	14.87206	Europe/Vienna
Favoriten	AT	48.16116	16.38233	Europe/Vienna
Donaustadt	AT	48.2333	16.46002	Europe/Vienna
Jakomini	AT	47.05441	15.44984	Europe/Vienna
Lend	AT	47.08256	15.41589	Europe/Vienna
Geidorf	AT	47.08393	15.444	Europe/Vienna
Sankt Leonhard	AT	47.06924	15.45784	Europe/Vienna
Andritz	AT	47.11387	15.42348	Europe/Vienna
Gries	AT	47.06236	15.42421	Europe/Vienna
Währing	AT	48.22611	16.34484	Europe/Vienna
Landstraße	AT	48.2019	16.38792	Europe/Vienna
Margareten	AT	48.1855	16.35373	Europe/Vienna
Mariahilf	AT	48.19571	16.35215	Europe/Vienna
Neubau	AT	48.20172	16.34715	Europe/Vienna
Josefstadt	AT	48.21243	16.34549	Europe/Vienna
Alsergrund	AT	48.22321	16.35506	Europe/Vienna
Brigittenau	AT	48.24275	16.37551	Europe/Vienna
Whyalla	AU	-33.03268	137.56483	Australia/Adelaide
Scarborough	AU	-31.89578	115.76431	Australia/Perth
Rockingham	AU	-32.27682	115.72978	Australia/Perth
Port Hedland	AU	-20.31215	118.61059	Australia/Perth
Perth	AU	-31.95224	115.8614	Australia/Perth
Mount Isa	AU	-20.72523	139.49727	Australia/Brisbane
Mount Barker	AU	-35.06667	138.86667	Australia/Adelaide
Morphett Vale	AU	-35.13333	138.51667	Australia/Adelaide
Mandurah	AU	-32.5269	115.7217	Australia/Perth
Kwinana	AU	-32.23013	115.78128	Australia/Perth
Kalgoorlie	AU	-30.74614	121.4742	Australia/Perth
Gosnells	AU	-32.081	116.0054	Australia/Perth
Geraldton	AU	-28.77897	114.61459	Australia/Perth
Gawler	AU	-34.60251	138.74902	Australia/Adelaide
Darwin	AU	-12.46113	130.84185	Australia/Darwin
Byford	AU	-32.22099	116.009	Australia/Perth
Busselton	AU	-33.65249	115.3455	Australia/Perth
Bunbury	AU	-33.32711	115.64137	Australia/Perth
Australind	AU	-33.2792	115.71504	Australia/Perth
Alice Springs	AU	-23.69748	133.88362	Australia/Darwin
Albany	AU	-35.02692	117.88369	Australia/Perth
Adelaide	AU	-34.92866	138.59863	Australia/Adelaide
Yarraville	AU	-37.81667	144.9	Australia/Melbourne
Wollert	AU	-37.58333	145.03333	Australia/Melbourne
Wodonga	AU	-36.12179	146.88809	Australia/Melbourne
Wheelers Hill	AU	-37.9	145.18333	Australia/Melbourne
Westmead	AU	-33.80383	150.98768	Australia/Sydney
Werribee	AU	-37.9	144.66667	Australia/Melbourne
Warwick	AU	-28.21901	152.03438	Australia/Brisbane
Warrnambool	AU	-38.38176	142.48799	Australia/Melbourne
Warragul	AU	-38.15912	145.93118	Australia/Melbourne
Wantirna South	AU	-37.88333	145.21667	Australia/Melbourne
Wangaratta	AU	-36.35846	146.32056	Australia/Melbourne
Wallan	AU	-37.41625	144.97859	Australia/Melbourne
Wahroonga	AU	-33.71816	151.11561	Australia/Sydney
Upper Coomera	AU	-27.87683	153.28572	Australia/Brisbane
Tuggeranong	AU	-35.41647	149.06954	Australia/Sydney
Truganina	AU	-37.81667	144.75	Australia/Melbourne
Traralgon	AU	-38.19528	146.5415	Australia/Melbourne
Townsville	AU	-19.26639	146.80569	Australia/Brisbane
Torquay	AU	-38.33085	144.32638	Australia/Melbourne
Toowoomba	AU	-27.56056	151.95386	Australia/Brisbane
Thornbury	AU	-37.75819	145.00583	Australia/Melbourne
Thomastown	AU	-37.68333	145.01667	Australia/Melbourne
Templestowe	AU	-37.75405	145.14864	Australia/Melbourne
Tarneit	AU	-37.83634	144.65952	Australia/Melbourne
Taree	AU	-31.91099	152.45387	Australia/Sydney
Tamworth	AU	-31.09048	150.92905	Australia/Sydney
Sydney	AU	-33.86785	151.20732	Australia/Sydney
Surry Hills	AU	-33.88374	151.21282	Australia/Sydney
Surfers Paradise	AU	-28.00274	153.42999	Australia/Brisbane
Sunbury	AU	-37.57742	144.72607	Australia/Melbourne
Strathfield	AU	-33.88096	151.07986	Australia/Sydney
Springvale	AU	-37.94853	145.15274	Australia/Melbourne
South Yarra	AU	-37.83834	144.99149	Australia/Melbourne
Southport	AU	-27.96724	153.39796	Australia/Brisbane
Shepparton	AU	-36.38047	145.39867	Australia/Melbourne
Seven Hills	AU	-33.78333	150.93333	Australia/Sydney
Seaford	AU	-38.1	145.13333	Australia/Melbourne
Saint Kilda	AU	-37.8676	144.98099	Australia/Melbourne
Saint Ives	AU	-33.72976	151.15977	Australia/Sydney
Saint Albans	AU	-37.73333	144.8	Australia/Melbourne
Ryde	AU	-33.8188	151.1062	Australia/Sydney
Rowville	AU	-37.93333	145.23333	Australia/Melbourne
Rockhampton	AU	-23.38032	150.50595	Australia/Brisbane
Rockdale	AU	-33.95	151.13333	Australia/Sydney
Ringwood	AU	-37.81667	145.23333	Australia/Melbourne
Richmond	AU	-37.81819	145.00176	Australia/Melbourne
Reservoir	AU	-37.71667	145	Australia/Melbourne
Quakers Hill	AU	-33.73333	150.88333	Australia/Sydney
Preston	AU	-37.75	145.01667	Australia/Melbourne
Port Melbourne	AU	-37.83961	144.94228	Australia/Melbourne
Port Macquarie	AU	-31.43084	152.90894	Australia/Sydney
Point Cook	AU	-37.91482	144.75088	Australia/Melbourne
Pascoe Vale	AU	-37.73333	144.93333	Australia/Melbourne
Palm Beach	AU	-28.11694	153.46584	Australia/Brisbane
Pakenham	AU	-38.07018	145.47411	Australia/Melbourne
Orange	AU	-33.28397	149.10018	Australia/Sydney
Officer	AU	-38.05916	145.40947	Australia/Melbourne
North Melbourne	AU	-37.79798	144.94512	Australia/Melbourne
Northcote	AU	-37.76667	145	Australia/Melbourne
Noble Park	AU	-37.96667	145.16667	Australia/Melbourne
Newcastle	AU	-32.92953	151.7801	Australia/Sydney
Nerang	AU	-27.98941	153.33633	Australia/Brisbane
Narre Warren	AU	-38.03333	145.3	Australia/Melbourne
Narangba	AU	-27.20338	152.95923	Australia/Brisbane
Muswellbrook	AU	-32.26118	150.89009	Australia/Sydney
Mulgrave	AU	-37.92845	145.17708	Australia/Melbourne
Mount Waverley	AU	-37.87709	145.12939	Australia/Melbourne
Mount Martha	AU	-38.26667	145.01667	Australia/Melbourne
Mount Gambier	AU	-37.8318	140.77919	Australia/Adelaide
Mount Eliza	AU	-38.18333	145.08333	Australia/Melbourne
Mount Druitt	AU	-33.76667	150.81667	Australia/Sydney
Mosman	AU	-33.83902	151.23956	Australia/Sydney
Mornington	AU	-38.21792	145.03876	Australia/Melbourne
Morayfield	AU	-27.10876	152.94907	Australia/Brisbane
South Morang	AU	-37.65	145.1	Australia/Melbourne
Mooroolbark	AU	-37.78247	145.31682	Australia/Melbourne
Moonee Ponds	AU	-37.76667	144.91667	Australia/Melbourne
Mitcham	AU	-37.81667	145.2	Australia/Melbourne
Miranda	AU	-34.03857	151.10005	Australia/Sydney
Mill Park	AU	-37.66667	145.06667	Australia/Melbourne
Mildura	AU	-34.18551	142.16251	Australia/Melbourne
Merrylands	AU	-33.83333	150.98333	Australia/Sydney
Mernda	AU	-37.60075	145.09555	Australia/Melbourne
Melbourne	AU	-37.814	144.96332	Australia/Melbourne
Mascot	AU	-33.92598	151.19347	Australia/Sydney
Maryborough	AU	-25.54073	152.70493	Australia/Brisbane
Marrickville	AU	-33.90741	151.15546	Australia/Sydney
Maroubra	AU	-33.95	151.23333	Australia/Sydney
Manly	AU	-33.79798	151.28826	Australia/Sydney
Maitland	AU	-32.73308	151.5574	Australia/Sydney
Mackay	AU	-21.15345	149.16554	Australia/Brisbane
Liverpool	AU	-33.91938	150.92588	Australia/Sydney
Lilydale	AU	-37.75	145.35	Australia/Melbourne
Lidcombe	AU	-33.86436	151.0397	Australia/Sydney
Launceston	AU	-41.43876	147.13467	Australia/Hobart
Lara	AU	-38.02388	144.40617	Australia/Melbourne
Langwarrin	AU	-38.16667	145.16667	Australia/Melbourne
Lalor	AU	-37.66667	145.01667	Australia/Melbourne
Lakemba	AU	-33.91972	151.07592	Australia/Sydney
Kogarah	AU	-33.9681	151.13564	Australia/Sydney
Keysborough	AU	-37.99116	145.17385	Australia/Melbourne
Kew	AU	-37.80639	145.03086	Australia/Melbourne
Kensington	AU	-33.92019	151.22241	Australia/Sydney
Horsham	AU	-36.71131	142.19981	Australia/Melbourne
Hornsby	AU	-33.70244	151.09931	Australia/Sydney
Hobart	AU	-42.87936	147.32941	Australia/Hobart
Hawthorn South	AU	-37.8329	145.0367	Australia/Melbourne
Hawthorn	AU	-37.81992	145.0358	Australia/Melbourne
Hampton Park	AU	-38.03333	145.25	Australia/Melbourne
Gympie	AU	-26.18979	152.66499	Australia/Brisbane
Griffith	AU	-34.28853	146.05093	Australia/Sydney
Greenvale	AU	-37.63333	144.86667	Australia/Melbourne
Greensborough	AU	-37.70462	145.10302	Australia/Melbourne
Granville	AU	-33.8406	151.00748	Australia/Sydney
Grafton	AU	-29.68104	152.93394	Australia/Sydney
Goulburn	AU	-34.75155	149.72086	Australia/Sydney
Gold Coast	AU	-28.00029	153.43088	Australia/Brisbane
Glen Waverley	AU	-37.87811	145.16476	Australia/Melbourne
Glenroy	AU	-37.7	144.93333	Australia/Melbourne
Glen Iris	AU	-37.86667	145.06667	Australia/Melbourne
Glenferrie	AU	-37.83333	145.05	Australia/Melbourne
Gladstone	AU	-23.84852	151.25775	Australia/Brisbane
Geelong	AU	-38.14711	144.36069	Australia/Melbourne
Frankston East	AU	-38.13333	145.13333	Australia/Melbourne
Frankston	AU	-38.14458	145.12291	Australia/Melbourne
Footscray	AU	-37.8	144.9	Australia/Melbourne
Fairfield	AU	-33.86667	150.95	Australia/Sydney
Essendon	AU	-37.74981	144.9109	Australia/Melbourne
Epping	AU	-37.65	145.03333	Australia/Melbourne
Epping	AU	-33.77271	151.08184	Australia/Sydney
Engadine	AU	-34.06564	151.01266	Australia/Sydney
Eltham	AU	-37.73333	145.15	Australia/Melbourne
Eight Mile Plains	AU	-27.58333	153.1	Australia/Brisbane
Echuca	AU	-36.14057	144.75185	Australia/Melbourne
Eastwood	AU	-33.79176	151.08057	Australia/Sydney
Earlwood	AU	-33.9209	151.12506	Australia/Sydney
Dubbo	AU	-32.24295	148.60484	Australia/Sydney
Doreen	AU	-37.6	145.15	Australia/Melbourne
Doncaster East	AU	-37.78761	145.14888	Australia/Melbourne
